day_nb_ind,event_id,date
26,165,2014-03-27
26,166,2014-03-27
26,167,2014-03-27
26,168,2014-03-27
26,169,2014-03-27
26,170,2014-03-27
26,171,2014-03-27
26,172,2014-03-27
26,173,2014-03-27
26,174,2014-03-27
26,175,2014-03-27
26,176,2014-03-27
26,177,2014-03-27
26,178,2014-03-27
26,179,2014-03-27
26,180,2014-03-27
26,181,2014-03-27
26,182,2014-03-27
26,183,2014-03-27
26,184,2014-03-27
26,185,2014-03-27
26,186,2014-03-27
26,187,2014-03-27
26,188,2014-03-27
26,189,2014-03-27
26,190,2014-03-27
26,191,2014-03-27
26,192,2014-03-27
26,193,2014-03-27
26,194,2014-03-27
26,195,2014-03-27
26,196,2014-03-27
26,197,2014-03-27
27,198,2014-03-28
27,199,2014-03-28
27,200,2014-03-28
27,201,2014-03-28
27,202,2014-03-28
27,203,2014-03-28
27,204,2014-03-28
27,205,2014-03-28
27,206,2014-03-28
27,207,2014-03-28
27,208,2014-03-28
27,209,2014-03-28
27,210,2014-03-28
27,211,2014-03-28
27,212,2014-03-28
27,213,2014-03-28
27,214,2014-03-28
27,215,2014-03-28
27,216,2014-03-28
27,217,2014-03-28
27,218,2014-03-28
27,219,2014-03-28
27,220,2014-03-28
27,221,2014-03-28
27,222,2014-03-28
27,223,2014-03-28
27,224,2014-03-28
27,225,2014-03-28
27,226,2014-03-28
27,227,2014-03-28
27,228,2014-03-28
27,229,2014-03-28
27,230,2014-03-28
27,231,2014-03-28
27,232,2014-03-28
27,233,2014-03-28
27,234,2014-03-28
27,235,2014-03-28
27,236,2014-03-28
30,237,2014-03-31
30,238,2014-03-31
30,239,2014-03-31
30,240,2014-03-31
30,241,2014-03-31
30,242,2014-03-31
30,243,2014-03-31
30,244,2014-03-31
30,245,2014-03-31
30,246,2014-03-31
30,247,2014-03-31
30,248,2014-03-31
30,249,2014-03-31
30,250,2014-03-31
30,251,2014-03-31
30,252,2014-03-31
30,253,2014-03-31
30,254,2014-03-31
30,255,2014-03-31
30,256,2014-03-31
30,257,2014-03-31
30,258,2014-03-31
30,259,2014-03-31
31,260,2014-04-01
31,261,2014-04-01
31,262,2014-04-01
31,263,2014-04-01
31,264,2014-04-01
31,265,2014-04-01
31,266,2014-04-01
31,267,2014-04-01
31,268,2014-04-01
31,269,2014-04-01
31,270,2014-04-01
31,271,2014-04-01
31,272,2014-04-01
31,273,2014-04-01
31,274,2014-04-01
31,275,2014-04-01
31,276,2014-04-01
31,277,2014-04-01
31,278,2014-04-01
31,279,2014-04-01
31,280,2014-04-01
31,281,2014-04-01
31,282,2014-04-01
31,283,2014-04-01
31,284,2014-04-01
31,285,2014-04-01
31,286,2014-04-01
31,287,2014-04-01
31,288,2014-04-01
31,289,2014-04-01
31,290,2014-04-01
31,291,2014-04-01
31,292,2014-04-01
31,293,2014-04-01
31,294,2014-04-01
31,295,2014-04-01
31,296,2014-04-01
31,297,2014-04-01
31,298,2014-04-01
31,299,2014-04-01
31,300,2014-04-01
32,301,2014-04-02
32,302,2014-04-02
32,303,2014-04-02
32,304,2014-04-02
32,305,2014-04-02
32,306,2014-04-02
32,307,2014-04-02
32,308,2014-04-02
32,309,2014-04-02
32,310,2014-04-02
32,311,2014-04-02
32,312,2014-04-02
32,313,2014-04-02
32,314,2014-04-02
32,315,2014-04-02
32,316,2014-04-02
32,317,2014-04-02
32,318,2014-04-02
32,319,2014-04-02
32,320,2014-04-02
32,321,2014-04-02
32,322,2014-04-02
32,323,2014-04-02
33,324,2014-04-03
33,325,2014-04-03
33,326,2014-04-03
33,327,2014-04-03
33,328,2014-04-03
33,329,2014-04-03
33,330,2014-04-03
33,331,2014-04-03
33,332,2014-04-03
33,333,2014-04-03
33,334,2014-04-03
33,335,2014-04-03
33,336,2014-04-03
33,337,2014-04-03
33,338,2014-04-03
33,339,2014-04-03
33,340,2014-04-03
34,340,2014-04-04
34,341,2014-04-04
35,341,2014-04-05
35,342,2014-04-05
35,343,2014-04-05
35,344,2014-04-05
35,345,2014-04-05
35,346,2014-04-05
35,347,2014-04-05
35,348,2014-04-05
35,349,2014-04-05
35,350,2014-04-05
35,351,2014-04-05
35,352,2014-04-05
35,353,2014-04-05
35,354,2014-04-05
35,355,2014-04-05
35,356,2014-04-05
35,357,2014-04-05
35,358,2014-04-05
35,359,2014-04-05
35,360,2014-04-05
35,361,2014-04-05
35,362,2014-04-05
35,363,2014-04-05
37,364,2014-04-07
37,365,2014-04-07
37,366,2014-04-07
37,367,2014-04-07
37,368,2014-04-07
37,369,2014-04-07
37,370,2014-04-07
37,371,2014-04-07
37,372,2014-04-07
37,373,2014-04-07
37,374,2014-04-07
38,374,2014-04-08
38,375,2014-04-08
38,376,2014-04-08
38,377,2014-04-08
38,378,2014-04-08
38,379,2014-04-08
38,380,2014-04-08
38,381,2014-04-08
38,382,2014-04-08
38,383,2014-04-08
38,384,2014-04-08
38,385,2014-04-08
38,386,2014-04-08
38,387,2014-04-08
38,388,2014-04-08
38,389,2014-04-08
38,390,2014-04-08
38,391,2014-04-08
38,392,2014-04-08
38,393,2014-04-08
38,394,2014-04-08
38,395,2014-04-08
38,396,2014-04-08
38,397,2014-04-08
38,398,2014-04-08
38,399,2014-04-08
38,400,2014-04-08
38,401,2014-04-08
38,402,2014-04-08
39,403,2014-04-09
39,404,2014-04-09
39,405,2014-04-09
39,406,2014-04-09
39,407,2014-04-09
39,408,2014-04-09
39,409,2014-04-09
39,410,2014-04-09
39,411,2014-04-09
39,412,2014-04-09
39,413,2014-04-09
39,414,2014-04-09
39,415,2014-04-09
39,416,2014-04-09
39,417,2014-04-09
39,418,2014-04-09
39,419,2014-04-09
39,420,2014-04-09
39,421,2014-04-09
39,422,2014-04-09
39,423,2014-04-09
39,424,2014-04-09
39,425,2014-04-09
39,426,2014-04-09
39,427,2014-04-09
39,428,2014-04-09
39,429,2014-04-09
39,430,2014-04-09
39,431,2014-04-09
39,432,2014-04-09
39,433,2014-04-09
39,434,2014-04-09
39,435,2014-04-09
39,436,2014-04-09
39,437,2014-04-09
39,438,2014-04-09
39,439,2014-04-09
39,440,2014-04-09
39,441,2014-04-09
39,442,2014-04-09
39,443,2014-04-09
39,444,2014-04-09
39,445,2014-04-09
39,446,2014-04-09
39,447,2014-04-09
39,448,2014-04-09
39,449,2014-04-09
39,450,2014-04-09
39,451,2014-04-09
39,452,2014-04-09
39,453,2014-04-09
39,454,2014-04-09
39,455,2014-04-09
39,456,2014-04-09
39,457,2014-04-09
39,458,2014-04-09
39,459,2014-04-09
39,460,2014-04-09
39,461,2014-04-09
39,462,2014-04-09
39,463,2014-04-09
39,464,2014-04-09
40,464,2014-04-10
40,465,2014-04-10
40,466,2014-04-10
40,467,2014-04-10
40,468,2014-04-10
40,469,2014-04-10
40,470,2014-04-10
40,471,2014-04-10
40,472,2014-04-10
40,473,2014-04-10
40,474,2014-04-10
40,475,2014-04-10
40,476,2014-04-10
40,477,2014-04-10
40,478,2014-04-10
40,479,2014-04-10
40,480,2014-04-10
40,481,2014-04-10
40,482,2014-04-10
40,483,2014-04-10
40,484,2014-04-10
40,485,2014-04-10
40,486,2014-04-10
40,487,2014-04-10
40,488,2014-04-10
40,489,2014-04-10
40,490,2014-04-10
40,491,2014-04-10
40,492,2014-04-10
40,493,2014-04-10
40,494,2014-04-10
40,495,2014-04-10
40,496,2014-04-10
40,497,2014-04-10
40,498,2014-04-10
40,499,2014-04-10
40,500,2014-04-10
40,501,2014-04-10
40,502,2014-04-10
40,503,2014-04-10
40,504,2014-04-10
40,505,2014-04-10
40,506,2014-04-10
40,507,2014-04-10
40,508,2014-04-10
40,509,2014-04-10
40,510,2014-04-10
40,511,2014-04-10
40,512,2014-04-10
40,513,2014-04-10
40,514,2014-04-10
40,515,2014-04-10
40,516,2014-04-10
40,517,2014-04-10
40,518,2014-04-10
40,519,2014-04-10
40,520,2014-04-10
40,521,2014-04-10
40,522,2014-04-10
40,523,2014-04-10
40,524,2014-04-10
40,525,2014-04-10
40,526,2014-04-10
40,527,2014-04-10
40,528,2014-04-10
40,529,2014-04-10
41,529,2014-04-11
41,530,2014-04-11
41,531,2014-04-11
41,532,2014-04-11
41,533,2014-04-11
41,534,2014-04-11
41,535,2014-04-11
41,536,2014-04-11
41,537,2014-04-11
41,538,2014-04-11
41,539,2014-04-11
41,540,2014-04-11
41,541,2014-04-11
41,542,2014-04-11
41,543,2014-04-11
41,544,2014-04-11
41,545,2014-04-11
41,546,2014-04-11
41,547,2014-04-11
41,548,2014-04-11
41,549,2014-04-11
41,550,2014-04-11
41,551,2014-04-11
41,552,2014-04-11
41,553,2014-04-11
41,554,2014-04-11
41,555,2014-04-11
41,556,2014-04-11
41,557,2014-04-11
41,558,2014-04-11
41,559,2014-04-11
41,560,2014-04-11
41,561,2014-04-11
41,562,2014-04-11
41,563,2014-04-11
41,564,2014-04-11
41,565,2014-04-11
41,566,2014-04-11
41,567,2014-04-11
41,568,2014-04-11
41,569,2014-04-11
41,570,2014-04-11
41,571,2014-04-11
41,572,2014-04-11
41,573,2014-04-11
41,574,2014-04-11
41,575,2014-04-11
41,576,2014-04-11
41,577,2014-04-11
41,578,2014-04-11
41,579,2014-04-11
41,580,2014-04-11
41,581,2014-04-11
41,582,2014-04-11
41,583,2014-04-11
41,584,2014-04-11
41,585,2014-04-11
42,586,2014-04-12
42,587,2014-04-12
42,588,2014-04-12
42,589,2014-04-12
42,590,2014-04-12
42,591,2014-04-12
44,592,2014-04-14
44,593,2014-04-14
44,594,2014-04-14
44,595,2014-04-14
44,596,2014-04-14
44,597,2014-04-14
44,598,2014-04-14
44,599,2014-04-14
44,600,2014-04-14
44,601,2014-04-14
44,602,2014-04-14
44,603,2014-04-14
44,604,2014-04-14
44,605,2014-04-14
45,606,2014-04-15
45,607,2014-04-15
45,608,2014-04-15
45,609,2014-04-15
45,610,2014-04-15
45,611,2014-04-15
45,612,2014-04-15
45,613,2014-04-15
45,614,2014-04-15
45,615,2014-04-15
45,616,2014-04-15
45,617,2014-04-15
45,618,2014-04-15
45,619,2014-04-15
45,620,2014-04-15
45,621,2014-04-15
45,622,2014-04-15
45,623,2014-04-15
45,624,2014-04-15
45,625,2014-04-15
45,626,2014-04-15
45,627,2014-04-15
45,628,2014-04-15
45,629,2014-04-15
45,630,2014-04-15
45,631,2014-04-15
45,632,2014-04-15
45,633,2014-04-15
45,634,2014-04-15
45,635,2014-04-15
45,636,2014-04-15
45,637,2014-04-15
45,638,2014-04-15
45,639,2014-04-15
45,640,2014-04-15
45,641,2014-04-15
45,642,2014-04-15
45,643,2014-04-15
45,644,2014-04-15
45,645,2014-04-15
45,646,2014-04-15
45,647,2014-04-15
45,648,2014-04-15
45,649,2014-04-15
45,650,2014-04-15
45,651,2014-04-15
45,652,2014-04-15
45,653,2014-04-15
46,653,2014-04-16
46,654,2014-04-16
46,655,2014-04-16
46,656,2014-04-16
46,657,2014-04-16
46,658,2014-04-16
46,659,2014-04-16
46,660,2014-04-16
46,661,2014-04-16
46,662,2014-04-16
46,663,2014-04-16
46,664,2014-04-16
46,665,2014-04-16
46,666,2014-04-16
46,667,2014-04-16
46,668,2014-04-16
46,669,2014-04-16
46,670,2014-04-16
46,671,2014-04-16
46,672,2014-04-16
46,673,2014-04-16
46,674,2014-04-16
46,675,2014-04-16
46,676,2014-04-16
46,677,2014-04-16
46,678,2014-04-16
46,679,2014-04-16
46,680,2014-04-16
46,681,2014-04-16
46,682,2014-04-16
46,683,2014-04-16
46,684,2014-04-16
46,685,2014-04-16
46,686,2014-04-16
46,687,2014-04-16
46,688,2014-04-16
47,688,2014-04-17
47,689,2014-04-17
47,690,2014-04-17
47,691,2014-04-17
47,692,2014-04-17
47,693,2014-04-17
47,694,2014-04-17
47,695,2014-04-17
47,696,2014-04-17
47,697,2014-04-17
47,698,2014-04-17
47,699,2014-04-17
47,700,2014-04-17
47,701,2014-04-17
47,702,2014-04-17
47,703,2014-04-17
47,704,2014-04-17
47,705,2014-04-17
47,706,2014-04-17
47,707,2014-04-17
47,708,2014-04-17
47,709,2014-04-17
47,710,2014-04-17
47,711,2014-04-17
47,712,2014-04-17
47,713,2014-04-17
47,714,2014-04-17
47,715,2014-04-17
47,716,2014-04-17
47,717,2014-04-17
47,718,2014-04-17
47,719,2014-04-17
47,720,2014-04-17
47,721,2014-04-17
47,722,2014-04-17
47,723,2014-04-17
47,724,2014-04-17
47,725,2014-04-17
47,726,2014-04-17
47,727,2014-04-17
47,728,2014-04-17
47,729,2014-04-17
47,730,2014-04-17
48,730,2014-04-18
48,731,2014-04-18
48,732,2014-04-18
48,733,2014-04-18
48,734,2014-04-18
48,735,2014-04-18
48,736,2014-04-18
48,737,2014-04-18
48,738,2014-04-18
48,739,2014-04-18
48,740,2014-04-18
48,741,2014-04-18
48,742,2014-04-18
48,743,2014-04-18
48,744,2014-04-18
48,745,2014-04-18
48,746,2014-04-18
48,747,2014-04-18
48,748,2014-04-18
48,749,2014-04-18
48,750,2014-04-18
48,751,2014-04-18
48,752,2014-04-18
48,753,2014-04-18
48,754,2014-04-18
48,755,2014-04-18
48,756,2014-04-18
48,757,2014-04-18
48,758,2014-04-18
48,759,2014-04-18
48,760,2014-04-18
48,761,2014-04-18
48,762,2014-04-18
48,763,2014-04-18
49,763,2014-04-19
49,764,2014-04-19
49,765,2014-04-19
49,766,2014-04-19
49,767,2014-04-19
49,768,2014-04-19
49,769,2014-04-19
49,770,2014-04-19
49,771,2014-04-19
49,772,2014-04-19
49,773,2014-04-19
49,774,2014-04-19
49,775,2014-04-19
49,776,2014-04-19
49,777,2014-04-19
50,778,2014-04-20
50,779,2014-04-20
50,780,2014-04-20
50,781,2014-04-20
50,782,2014-04-20
50,783,2014-04-20
50,784,2014-04-20
50,785,2014-04-20
50,786,2014-04-20
50,787,2014-04-20
50,788,2014-04-20
50,789,2014-04-20
50,790,2014-04-20
50,791,2014-04-20
50,792,2014-04-20
50,793,2014-04-20
50,794,2014-04-20
50,795,2014-04-20
50,796,2014-04-20
50,797,2014-04-20
50,798,2014-04-20
50,799,2014-04-20
50,800,2014-04-20
50,801,2014-04-20
50,802,2014-04-20
50,803,2014-04-20
50,804,2014-04-20
50,805,2014-04-20
50,806,2014-04-20
50,807,2014-04-20
50,808,2014-04-20
50,809,2014-04-20
50,810,2014-04-20
50,811,2014-04-20
50,812,2014-04-20
50,813,2014-04-20
50,814,2014-04-20
50,815,2014-04-20
50,816,2014-04-20
50,817,2014-04-20
50,818,2014-04-20
50,819,2014-04-20
50,820,2014-04-20
50,821,2014-04-20
50,822,2014-04-20
50,823,2014-04-20
50,824,2014-04-20
50,825,2014-04-20
50,826,2014-04-20
50,827,2014-04-20
50,828,2014-04-20
50,829,2014-04-20
50,830,2014-04-20
50,831,2014-04-20
50,832,2014-04-20
50,833,2014-04-20
50,834,2014-04-20
50,835,2014-04-20
50,836,2014-04-20
50,837,2014-04-20
50,838,2014-04-20
50,839,2014-04-20
50,840,2014-04-20
51,841,2014-04-21
51,842,2014-04-21
51,843,2014-04-21
51,844,2014-04-21
51,845,2014-04-21
51,846,2014-04-21
51,847,2014-04-21
52,848,2014-04-22
52,849,2014-04-22
52,850,2014-04-22
52,851,2014-04-22
52,852,2014-04-22
52,853,2014-04-22
52,854,2014-04-22
52,855,2014-04-22
52,856,2014-04-22
52,857,2014-04-22
52,858,2014-04-22
52,859,2014-04-22
52,860,2014-04-22
52,861,2014-04-22
52,862,2014-04-22
52,863,2014-04-22
52,864,2014-04-22
52,865,2014-04-22
52,866,2014-04-22
52,867,2014-04-22
52,868,2014-04-22
52,869,2014-04-22
52,870,2014-04-22
52,871,2014-04-22
52,872,2014-04-22
52,873,2014-04-22
52,874,2014-04-22
52,875,2014-04-22
52,876,2014-04-22
52,877,2014-04-22
52,878,2014-04-22
52,879,2014-04-22
52,880,2014-04-22
52,881,2014-04-22
52,882,2014-04-22
52,883,2014-04-22
52,884,2014-04-22
52,885,2014-04-22
52,886,2014-04-22
52,887,2014-04-22
52,888,2014-04-22
52,889,2014-04-22
52,890,2014-04-22
52,891,2014-04-22
52,892,2014-04-22
53,893,2014-04-23
53,894,2014-04-23
53,895,2014-04-23
53,896,2014-04-23
53,897,2014-04-23
53,898,2014-04-23
53,899,2014-04-23
53,900,2014-04-23
53,901,2014-04-23
53,902,2014-04-23
53,903,2014-04-23
53,904,2014-04-23
53,905,2014-04-23
53,906,2014-04-23
53,907,2014-04-23
53,908,2014-04-23
53,909,2014-04-23
53,910,2014-04-23
53,911,2014-04-23
53,912,2014-04-23
53,913,2014-04-23
53,914,2014-04-23
53,915,2014-04-23
53,916,2014-04-23
53,917,2014-04-23
54,918,2014-04-24
54,919,2014-04-24
54,920,2014-04-24
54,921,2014-04-24
54,922,2014-04-24
54,923,2014-04-24
54,924,2014-04-24
54,925,2014-04-24
54,926,2014-04-24
54,927,2014-04-24
54,928,2014-04-24
54,929,2014-04-24
54,930,2014-04-24
54,931,2014-04-24
54,932,2014-04-24
54,933,2014-04-24
54,934,2014-04-24
54,935,2014-04-24
54,936,2014-04-24
54,937,2014-04-24
54,938,2014-04-24
55,938,2014-04-25
55,939,2014-04-25
55,940,2014-04-25
55,941,2014-04-25
55,942,2014-04-25
55,943,2014-04-25
55,944,2014-04-25
55,945,2014-04-25
55,946,2014-04-25
55,947,2014-04-25
55,948,2014-04-25
55,949,2014-04-25
55,950,2014-04-25
55,951,2014-04-25
55,952,2014-04-25
55,953,2014-04-25
55,954,2014-04-25
55,955,2014-04-25
55,956,2014-04-25
55,957,2014-04-25
55,958,2014-04-25
55,959,2014-04-25
55,960,2014-04-25
56,961,2014-04-26
56,962,2014-04-26
56,963,2014-04-26
56,964,2014-04-26
56,965,2014-04-26
56,966,2014-04-26
56,967,2014-04-26
56,968,2014-04-26
56,969,2014-04-26
56,970,2014-04-26
56,971,2014-04-26
56,972,2014-04-26
56,973,2014-04-26
56,974,2014-04-26
56,975,2014-04-26
56,976,2014-04-26
56,977,2014-04-26
56,978,2014-04-26
56,979,2014-04-26
56,980,2014-04-26
56,981,2014-04-26
58,982,2014-04-28
66,983,2014-05-06
66,984,2014-05-06
66,985,2014-05-06
66,986,2014-05-06
67,987,2014-05-07
68,988,2014-05-08
69,989,2014-05-09
69,990,2014-05-09
69,991,2014-05-09
69,992,2014-05-09
69,993,2014-05-09
69,994,2014-05-09
70,995,2014-05-10
70,996,2014-05-10
70,997,2014-05-10
70,998,2014-05-10
70,999,2014-05-10
70,1000,2014-05-10
71,1001,2014-05-11
71,1002,2014-05-11
71,1003,2014-05-11
71,1004,2014-05-11
71,1005,2014-05-11
71,1006,2014-05-11
71,1007,2014-05-11
73,1008,2014-05-13
73,1009,2014-05-13
73,1010,2014-05-13
73,1011,2014-05-13
74,1012,2014-05-14
74,1013,2014-05-14
74,1014,2014-05-14
74,1015,2014-05-14
74,1016,2014-05-14
74,1017,2014-05-14
75,1018,2014-05-15
75,1019,2014-05-15
75,1020,2014-05-15
75,1021,2014-05-15
75,1022,2014-05-15
75,1023,2014-05-15
75,1024,2014-05-15
75,1025,2014-05-15
75,1026,2014-05-15
75,1027,2014-05-15
75,1028,2014-05-15
75,1029,2014-05-15
75,1030,2014-05-15
75,1031,2014-05-15
75,1032,2014-05-15
75,1033,2014-05-15
75,1034,2014-05-15
75,1035,2014-05-15
75,1036,2014-05-15
75,1037,2014-05-15
75,1038,2014-05-15
76,1038,2014-05-16
76,1039,2014-05-16
76,1040,2014-05-16
76,1041,2014-05-16
76,1042,2014-05-16
76,1043,2014-05-16
76,1044,2014-05-16
76,1045,2014-05-16
76,1046,2014-05-16
76,1047,2014-05-16
76,1048,2014-05-16
76,1049,2014-05-16
76,1050,2014-05-16
76,1051,2014-05-16
76,1052,2014-05-16
76,1053,2014-05-16
76,1054,2014-05-16
76,1055,2014-05-16
77,1055,2014-05-17
77,1056,2014-05-17
77,1057,2014-05-17
77,1058,2014-05-17
77,1059,2014-05-17
77,1060,2014-05-17
77,1061,2014-05-17
77,1062,2014-05-17
77,1063,2014-05-17
77,1064,2014-05-17
77,1065,2014-05-17
77,1066,2014-05-17
77,1067,2014-05-17
77,1068,2014-05-17
77,1069,2014-05-17
77,1070,2014-05-17
77,1071,2014-05-17
77,1072,2014-05-17
77,1073,2014-05-17
77,1074,2014-05-17
79,1075,2014-05-19
79,1076,2014-05-19
79,1077,2014-05-19
79,1078,2014-05-19
79,1079,2014-05-19
79,1080,2014-05-19
79,1081,2014-05-19
79,1082,2014-05-19
80,1083,2014-05-20
80,1084,2014-05-20
80,1085,2014-05-20
80,1086,2014-05-20
80,1087,2014-05-20
80,1088,2014-05-20
80,1089,2014-05-20
80,1090,2014-05-20
80,1091,2014-05-20
80,1092,2014-05-20
80,1093,2014-05-20
80,1094,2014-05-20
80,1095,2014-05-20
80,1096,2014-05-20
80,1097,2014-05-20
80,1098,2014-05-20
80,1099,2014-05-20
80,1100,2014-05-20
80,1101,2014-05-20
80,1102,2014-05-20
80,1103,2014-05-20
80,1104,2014-05-20
80,1105,2014-05-20
80,1106,2014-05-20
80,1107,2014-05-20
80,1108,2014-05-20
80,1109,2014-05-20
80,1110,2014-05-20
80,1111,2014-05-20
80,1112,2014-05-20
81,1112,2014-05-21
81,1113,2014-05-21
81,1114,2014-05-21
81,1115,2014-05-21
81,1116,2014-05-21
81,1117,2014-05-21
81,1118,2014-05-21
81,1119,2014-05-21
81,1120,2014-05-21
81,1121,2014-05-21
81,1122,2014-05-21
81,1123,2014-05-21
81,1124,2014-05-21
81,1125,2014-05-21
81,1126,2014-05-21
81,1127,2014-05-21
81,1128,2014-05-21
81,1129,2014-05-21
81,1130,2014-05-21
81,1131,2014-05-21
81,1132,2014-05-21
81,1133,2014-05-21
81,1134,2014-05-21
81,1135,2014-05-21
81,1136,2014-05-21
81,1137,2014-05-21
81,1138,2014-05-21
81,1139,2014-05-21
81,1140,2014-05-21
81,1141,2014-05-21
81,1142,2014-05-21
81,1143,2014-05-21
81,1144,2014-05-21
81,1145,2014-05-21
81,1146,2014-05-21
81,1147,2014-05-21
81,1148,2014-05-21
81,1149,2014-05-21
81,1150,2014-05-21
81,1151,2014-05-21
81,1152,2014-05-21
81,1153,2014-05-21
81,1154,2014-05-21
81,1155,2014-05-21
81,1156,2014-05-21
81,1157,2014-05-21
81,1158,2014-05-21
81,1159,2014-05-21
81,1160,2014-05-21
81,1161,2014-05-21
81,1162,2014-05-21
81,1163,2014-05-21
81,1164,2014-05-21
82,1164,2014-05-22
82,1165,2014-05-22
82,1166,2014-05-22
82,1167,2014-05-22
82,1168,2014-05-22
82,1169,2014-05-22
82,1170,2014-05-22
82,1171,2014-05-22
82,1172,2014-05-22
82,1173,2014-05-22
82,1174,2014-05-22
82,1175,2014-05-22
82,1176,2014-05-22
82,1177,2014-05-22
82,1178,2014-05-22
82,1179,2014-05-22
82,1180,2014-05-22
82,1181,2014-05-22
82,1182,2014-05-22
82,1183,2014-05-22
82,1184,2014-05-22
82,1185,2014-05-22
82,1186,2014-05-22
82,1187,2014-05-22
82,1188,2014-05-22
82,1189,2014-05-22
82,1190,2014-05-22
82,1191,2014-05-22
82,1192,2014-05-22
82,1193,2014-05-22
82,1194,2014-05-22
82,1195,2014-05-22
82,1196,2014-05-22
82,1197,2014-05-22
82,1198,2014-05-22
82,1199,2014-05-22
82,1200,2014-05-22
82,1201,2014-05-22
82,1202,2014-05-22
82,1203,2014-05-22
82,1204,2014-05-22
83,1204,2014-05-23
83,1205,2014-05-23
83,1206,2014-05-23
83,1207,2014-05-23
83,1208,2014-05-23
83,1209,2014-05-23
83,1210,2014-05-23
83,1211,2014-05-23
83,1212,2014-05-23
83,1213,2014-05-23
83,1214,2014-05-23
83,1215,2014-05-23
83,1216,2014-05-23
83,1217,2014-05-23
83,1218,2014-05-23
83,1219,2014-05-23
83,1220,2014-05-23
83,1221,2014-05-23
83,1222,2014-05-23
83,1223,2014-05-23
83,1224,2014-05-23
83,1225,2014-05-23
83,1226,2014-05-23
83,1227,2014-05-23
83,1228,2014-05-23
83,1229,2014-05-23
83,1230,2014-05-23
83,1231,2014-05-23
83,1232,2014-05-23
83,1233,2014-05-23
