event_id,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date
88,2014-03-19 04:14:24,2014-03-19 04:19:27,303.0,1.0,0.7588235294117647,68,2014-03-19
89,2014-03-19 04:45:30,2014-03-19 04:48:09,159.0,0.8,0.7272727272727273,44,2014-03-19
90,2014-03-19 05:03:52,2014-03-19 05:03:55,3.0,0.7,0.7,4,2014-03-19
91,2014-03-19 05:06:04,2014-03-19 05:06:49,45.0,0.7,0.7,14,2014-03-19
92,2014-03-19 05:17:10,2014-03-19 05:17:17,7.0,0.8,0.775,8,2014-03-19
93,2014-03-19 15:05:43,2014-03-19 15:08:18,155.0,1.1,0.7894736842105263,114,2014-03-19
94,2014-03-19 15:12:09,2014-03-19 15:13:50,101.0,1.1,0.8545454545454546,22,2014-03-19
95,2014-03-20 08:03:20,2014-03-20 08:03:45,25.0,0.9,0.8153846153846154,26,2014-03-20
96,2014-03-20 17:53:25,2014-03-20 17:53:30,5.0,0.7,0.6999999999999998,6,2014-03-20
97,2014-03-20 18:03:43,2014-03-20 18:03:48,5.0,0.7,0.6999999999999998,6,2014-03-20
98,2014-03-20 18:21:23,2014-03-20 18:22:06,43.0,0.7,0.7,8,2014-03-20
99,2014-03-20 18:24:29,2014-03-20 18:24:32,3.0,0.7,0.7,4,2014-03-20
100,2014-03-20 18:45:07,2014-03-20 18:46:42,95.0,0.7,0.7,16,2014-03-20
101,2014-03-21 18:50:42,2014-03-21 18:55:59,317.0,0.9,0.7366666666666666,120,2014-03-21
102,2014-03-21 20:06:24,2014-03-21 20:11:09,285.0,0.7,0.7,94,2014-03-21
103,2014-03-25 19:45:40,2014-03-25 19:45:45,5.0,0.7,0.6999999999999998,6,2014-03-25
104,2014-03-25 19:48:10,2014-03-25 19:49:21,71.0,0.7,0.7,30,2014-03-25
105,2014-03-26 08:39:35,2014-03-26 08:44:00,265.0,1.2,0.9874999999999999,224,2014-03-26
106,2014-03-26 08:54:05,2014-03-26 08:59:50,345.0,2.2,1.6137931034482758,116,2014-03-26
107,2014-03-26 19:23:45,2014-03-26 19:24:06,21.0,0.7,0.7,22,2014-03-26
108,2014-03-26 19:27:27,2014-03-26 19:35:24,477.0,0.7,0.7,466,2014-03-26
109,2014-03-26 19:46:17,2014-03-26 19:56:44,627.0,0.9,0.7965648854961833,524,2014-03-26
110,2014-03-26 20:02:41,2014-03-26 20:20:38,1077.0,0.8,0.72,700,2014-03-26
111,2014-03-27 04:49:43,2014-03-27 04:50:46,63.0,0.7,0.7,40,2014-03-27
112,2014-03-27 06:58:21,2014-03-27 06:58:54,33.0,0.7,0.6999999999999998,24,2014-03-27
113,2014-03-27 07:03:01,2014-03-27 07:07:28,267.0,0.8,0.7076923076923076,182,2014-03-27
114,2014-03-27 17:00:03,2014-03-27 17:01:10,67.0,0.7,0.7,54,2014-03-27
115,2014-03-27 19:19:23,2014-03-27 19:28:56,573.0,1.0,0.7943548387096774,496,2014-03-27
116,2014-03-27 19:39:15,2014-03-27 19:53:32,857.0,0.9,0.7834733893557423,714,2014-03-27
117,2014-03-27 19:56:07,2014-03-27 19:58:56,169.0,0.7,0.7,142,2014-03-27
118,2014-03-28 05:30:01,2014-03-28 05:31:42,101.0,0.7,0.7,64,2014-03-28
119,2014-03-28 10:15:03,2014-03-28 10:17:54,171.0,0.7,0.7,54,2014-03-28
120,2014-03-28 12:29:15,2014-03-28 12:34:00,285.0,1.3,0.8576271186440678,236,2014-03-28
121,2014-03-28 12:36:44,2014-03-28 12:36:47,3.0,0.7,0.7,4,2014-03-28
122,2014-03-28 17:56:55,2014-03-28 17:57:00,5.0,0.7,0.6999999999999998,6,2014-03-28
123,2014-03-28 18:59:13,2014-03-28 19:01:28,135.0,0.7,0.7,98,2014-03-28
124,2014-03-28 19:14:43,2014-03-28 19:17:48,185.0,0.8,0.7363636363636363,132,2014-03-28
125,2014-03-29 14:11:36,2014-03-29 14:12:03,27.0,0.7,0.6999999999999998,6,2014-03-29
126,2014-03-29 14:18:15,2014-03-29 14:18:16,1.0,0.7,0.7,2,2014-03-29
127,2014-03-29 14:34:06,2014-03-29 14:34:47,41.0,0.7,0.7,8,2014-03-29
128,2014-03-29 14:40:52,2014-03-29 14:42:05,73.0,0.7,0.7,8,2014-03-29
129,2014-03-29 14:44:29,2014-03-29 14:48:12,223.0,0.7,0.7,14,2014-03-29
130,2014-03-29 14:56:21,2014-03-29 15:03:50,449.0,0.7,0.7,36,2014-03-29
131,2014-03-29 15:06:29,2014-03-29 15:06:40,11.0,0.7,0.6999999999999998,12,2014-03-29
132,2014-03-29 15:09:33,2014-03-29 15:28:38,1145.0,0.7,0.7,114,2014-03-29
133,2014-03-29 15:31:21,2014-03-29 15:39:58,517.0,0.7,0.7,76,2014-03-29
134,2014-03-29 15:44:45,2014-03-29 15:45:04,19.0,0.7,0.6999999999999998,12,2014-03-29
135,2014-03-29 15:47:49,2014-03-29 15:56:40,531.0,0.8,0.7020833333333333,96,2014-03-29
136,2014-03-29 16:01:03,2014-03-29 16:01:06,3.0,0.7,0.7,4,2014-03-29
137,2014-03-29 16:03:11,2014-03-29 16:04:34,83.0,0.7,0.6999999999999998,6,2014-03-29
138,2014-03-29 16:06:37,2014-03-29 16:08:18,101.0,0.7,0.7,8,2014-03-29
139,2014-03-29 16:11:27,2014-03-29 18:06:25,6898.0,0.8,0.7039870689655172,1856,2014-03-29
140,2014-03-29 18:09:18,2014-03-29 18:10:59,101.0,0.7,0.7,8,2014-03-29
141,2014-03-29 18:16:30,2014-03-29 18:18:17,107.0,0.7,0.7,16,2014-03-29
142,2014-03-29 18:21:24,2014-03-29 18:22:11,47.0,0.7,0.6999999999999998,6,2014-03-29
143,2014-03-29 18:26:40,2014-03-29 18:26:41,1.0,0.7,0.7,2,2014-03-29
144,2014-03-29 18:31:00,2014-03-29 18:31:01,1.0,0.7,0.7,2,2014-03-29
145,2014-03-29 18:33:36,2014-03-29 18:33:45,9.0,0.7,0.7,8,2014-03-29
146,2014-03-29 18:37:50,2014-03-29 18:37:51,1.0,0.7,0.7,2,2014-03-29
147,2014-03-29 18:45:34,2014-03-29 18:45:35,1.0,0.7,0.7,2,2014-03-29
148,2014-03-29 18:47:48,2014-03-29 18:49:01,73.0,0.7,0.7,8,2014-03-29
149,2014-03-29 18:51:32,2014-03-29 18:51:35,3.0,0.7,0.7,4,2014-03-29
150,2014-03-29 18:58:36,2014-03-29 18:58:45,9.0,0.7,0.7,10,2014-03-29
151,2014-03-29 19:03:20,2014-03-29 19:06:11,171.0,0.7,0.7,8,2014-03-29
152,2014-03-29 19:08:24,2014-03-29 19:22:17,833.0,0.7,0.7,124,2014-03-29
153,2014-03-29 19:24:18,2014-03-29 19:31:55,457.0,0.8,0.7035714285714285,56,2014-03-29
154,2014-03-29 19:34:30,2014-03-29 19:37:37,187.0,0.7,0.7,10,2014-03-29
155,2014-03-29 19:40:30,2014-03-29 19:41:09,39.0,0.7,0.7,10,2014-03-29
156,2014-03-29 21:18:02,2014-03-29 21:18:03,1.0,0.7,0.7,2,2014-03-29
157,2014-03-29 22:32:20,2014-03-29 22:32:21,1.0,0.7,0.7,2,2014-03-29
158,2014-03-29 22:52:30,2014-03-29 22:52:31,1.0,0.7,0.7,2,2014-03-29
159,2014-03-29 23:37:44,2014-03-29 23:37:47,3.0,0.7,0.7,4,2014-03-29
160,2014-03-29 23:42:06,2014-03-29 23:43:49,103.0,0.7,0.6999999999999998,6,2014-03-29
161,2014-03-29 23:50:04,2014-03-29 23:50:05,1.0,0.7,0.7,2,2014-03-29
162,2014-03-29 23:53:54,2014-03-29 23:53:57,3.0,0.7,0.7,4,2014-03-29
163,2014-03-30 00:31:35,2014-03-30 00:31:36,1.0,0.7,0.7,2,2014-03-30
164,2014-03-30 01:03:07,2014-03-30 01:03:12,5.0,0.7,0.6999999999999998,6,2014-03-30
165,2014-03-30 01:11:53,2014-03-30 01:11:54,1.0,0.7,0.7,2,2014-03-30
166,2014-03-30 01:57:37,2014-03-30 01:57:40,3.0,0.7,0.7,4,2014-03-30
167,2014-03-30 03:01:33,2014-03-30 03:02:22,49.0,0.7,0.7,10,2014-03-30
168,2014-03-30 03:21:21,2014-03-30 03:22:24,63.0,0.7,0.7,8,2014-03-30
169,2014-03-30 03:34:33,2014-03-30 03:36:26,113.0,0.7,0.7,4,2014-03-30
170,2014-03-30 03:42:35,2014-03-30 03:45:24,169.0,0.7,0.7,20,2014-03-30
171,2014-03-30 03:49:33,2014-03-30 03:49:40,7.0,0.7,0.6999999999999998,6,2014-03-30
172,2014-03-30 03:54:07,2014-03-30 03:54:16,9.0,0.7,0.7,10,2014-03-30
173,2014-03-30 03:56:21,2014-03-30 04:02:10,349.0,0.7,0.7,32,2014-03-30
174,2014-03-30 04:17:47,2014-03-30 04:17:50,3.0,0.7,0.7,4,2014-03-30
175,2014-03-30 04:23:03,2014-03-30 04:24:32,89.0,0.7,0.7,4,2014-03-30
176,2014-03-30 04:26:53,2014-03-30 04:26:56,3.0,0.7,0.7,4,2014-03-30
177,2014-03-30 04:34:33,2014-03-30 04:34:36,3.0,0.7,0.7,4,2014-03-30
178,2014-03-30 04:46:49,2014-03-30 04:47:26,37.0,0.7,0.7,14,2014-03-30
179,2014-03-30 04:50:19,2014-03-30 04:51:56,97.0,0.7,0.7,4,2014-03-30
180,2014-03-30 04:56:27,2014-03-30 04:57:40,73.0,0.7,0.6999999999999998,6,2014-03-30
181,2014-03-30 05:06:53,2014-03-30 05:07:00,7.0,0.7,0.7,8,2014-03-30
182,2014-03-30 05:11:41,2014-03-30 05:12:28,47.0,0.7,0.6999999999999998,6,2014-03-30
183,2014-03-30 05:21:53,2014-03-30 05:21:56,3.0,0.7,0.7,4,2014-03-30
184,2014-03-30 05:23:59,2014-03-30 05:24:04,5.0,0.7,0.6999999999999998,6,2014-03-30
185,2014-03-30 05:26:05,2014-03-30 05:29:30,205.0,0.7,0.7,16,2014-03-30
186,2014-03-30 05:33:53,2014-03-30 05:33:54,1.0,0.7,0.7,2,2014-03-30
187,2014-03-30 05:38:07,2014-03-30 05:47:46,579.0,0.7,0.7,40,2014-03-30
188,2014-03-30 05:50:53,2014-03-30 05:50:54,1.0,0.7,0.7,2,2014-03-30
189,2014-03-30 05:53:35,2014-03-30 05:53:48,13.0,0.7,0.7,10,2014-03-30
190,2014-03-30 05:56:01,2014-03-30 05:58:10,129.0,0.7,0.7,8,2014-03-30
191,2014-03-30 06:03:03,2014-03-30 06:03:46,43.0,0.7,0.7,10,2014-03-30
192,2014-03-30 06:12:45,2014-03-30 06:12:46,1.0,0.7,0.7,2,2014-03-30
193,2014-03-30 06:14:55,2014-03-30 06:20:10,315.0,0.7,0.7,14,2014-03-30
194,2014-03-30 06:23:41,2014-03-30 06:25:24,103.0,0.7,0.7,4,2014-03-30
195,2014-03-30 06:36:21,2014-03-30 06:38:48,147.0,0.7,0.6999999999999998,12,2014-03-30
196,2014-03-30 06:43:09,2014-03-30 06:43:12,3.0,0.7,0.7,4,2014-03-30
197,2014-03-30 06:47:00,2014-03-30 06:47:01,1.0,0.7,0.7,2,2014-03-30
198,2014-03-30 06:50:00,2014-03-30 06:52:44,164.0,0.7,0.6999999999999998,12,2014-03-30
199,2014-03-30 06:55:23,2014-03-30 07:06:58,695.0,0.7,0.7,64,2014-03-30
200,2014-03-30 07:11:25,2014-03-30 07:18:32,427.0,0.7,0.7,54,2014-03-30
201,2014-03-30 07:25:15,2014-03-30 07:33:14,479.0,0.7,0.7,36,2014-03-30
202,2014-03-30 08:07:43,2014-03-30 08:07:46,3.0,0.7,0.7,4,2014-03-30
203,2014-03-30 08:11:27,2014-03-30 08:13:38,131.0,0.7,0.6999999999999998,12,2014-03-30
204,2014-03-30 08:17:51,2014-03-30 08:20:08,137.0,0.7,0.7,18,2014-03-30
205,2014-03-30 08:29:01,2014-03-30 08:31:22,141.0,0.7,0.6999999999999998,12,2014-03-30
206,2014-03-30 08:35:35,2014-03-30 08:35:38,3.0,0.7,0.7,4,2014-03-30
207,2014-03-30 08:38:25,2014-03-30 08:38:26,1.0,0.7,0.7,2,2014-03-30
208,2014-03-30 09:46:28,2014-03-30 09:46:31,3.0,0.7,0.7,4,2014-03-30
209,2014-03-30 10:18:59,2014-03-30 10:19:00,1.0,0.7,0.7,2,2014-03-30
210,2014-03-30 10:57:34,2014-03-30 11:03:47,373.0,0.7,0.7,20,2014-03-30
211,2014-03-30 11:08:02,2014-03-30 11:08:05,3.0,0.7,0.7,4,2014-03-30
212,2014-03-30 11:11:04,2014-03-30 23:18:08,43624.0,1.0,0.7610746480023967,36719,2014-03-30
213,2014-03-30 23:24:31,2014-03-30 23:30:38,367.0,0.7,0.7,44,2014-03-30
214,2014-03-31 03:40:15,2014-03-31 03:40:18,3.0,0.7,0.7,4,2014-03-31
215,2014-03-31 04:07:51,2014-03-31 04:08:10,19.0,0.7,0.7,8,2014-03-31
216,2014-03-31 04:12:04,2014-03-31 04:22:36,632.0,0.8,0.7104918032786884,305,2014-03-31
217,2014-03-31 04:49:31,2014-03-31 04:49:36,5.0,0.7,0.6999999999999998,6,2014-03-31
218,2014-03-31 04:52:25,2014-03-31 04:52:28,3.0,0.7,0.7,4,2014-03-31
219,2014-03-31 08:04:38,2014-03-31 08:06:27,109.0,0.7,0.7,38,2014-03-31
220,2014-03-31 08:10:36,2014-03-31 15:11:53,25277.0,1.5,0.9029559197963081,25136,2014-03-31
221,2014-03-31 16:39:50,2014-03-31 16:40:03,13.0,0.7,0.7,14,2014-03-31
222,2014-03-31 18:45:47,2014-03-31 18:47:32,105.0,0.7,0.7,10,2014-03-31
223,2014-03-31 19:32:03,2014-03-31 19:38:30,387.0,1.0,0.8072164948453608,388,2014-03-31
224,2014-03-31 19:42:55,2014-03-31 19:45:12,137.0,0.7,0.7,18,2014-03-31
225,2014-04-01 04:01:52,2014-04-01 04:03:39,107.0,1.4,1.1333333333333333,108,2014-04-01
226,2014-04-01 04:13:22,2014-04-01 04:13:25,3.0,0.7,0.7,4,2014-04-01
227,2014-04-01 04:17:14,2014-04-01 04:17:19,5.0,0.8,0.7666666666666666,6,2014-04-01
228,2014-04-01 04:20:46,2014-04-01 04:29:41,535.0,1.4,0.8911764705882353,272,2014-04-01
229,2014-04-01 04:32:04,2014-04-01 04:32:07,3.0,0.7,0.7,4,2014-04-01
230,2014-04-01 04:37:46,2014-04-01 04:45:51,485.0,0.9,0.7341463414634146,164,2014-04-01
231,2014-04-01 04:51:24,2014-04-01 04:52:19,55.0,0.8,0.711764705882353,34,2014-04-01
232,2014-04-01 04:57:02,2014-04-01 04:58:47,105.0,0.8,0.7470588235294118,34,2014-04-01
233,2014-04-01 05:16:12,2014-04-01 05:16:13,1.0,0.7,0.7,2,2014-04-01
234,2014-04-01 05:33:16,2014-04-01 05:47:12,836.0,0.8,0.7036243822075782,607,2014-04-01
235,2014-04-01 06:32:19,2014-04-01 06:35:22,183.0,0.8,0.7161290322580645,62,2014-04-01
236,2014-04-01 06:39:03,2014-04-01 06:39:10,7.0,0.8,0.725,8,2014-04-01
237,2014-04-01 06:44:37,2014-04-01 06:55:44,667.0,1.0,0.7553990610328639,426,2014-04-01
238,2014-04-01 07:04:37,2014-04-01 07:05:18,41.0,0.7,0.6999999999999998,12,2014-04-01
239,2014-04-01 07:07:57,2014-04-01 07:11:22,205.0,0.7,0.7,22,2014-04-01
240,2014-04-01 07:16:09,2014-04-01 07:16:14,5.0,0.7,0.6999999999999998,6,2014-04-01
241,2014-04-02 06:42:19,2014-04-02 06:43:20,61.0,0.8,0.7115384615384616,52,2014-04-02
242,2014-04-02 06:47:05,2014-04-02 06:50:15,190.0,0.8,0.718,100,2014-04-02
243,2014-04-02 07:00:27,2014-04-02 07:01:06,39.0,1.0,0.825,40,2014-04-02
244,2014-04-02 19:03:00,2014-04-02 19:04:57,117.0,0.7,0.7,20,2014-04-02
245,2014-04-02 19:07:58,2014-04-02 19:10:17,139.0,0.9,0.7384615384615384,52,2014-04-02
246,2014-04-02 19:13:56,2014-04-02 19:15:43,107.0,0.7,0.6999999999999998,24,2014-04-02
247,2014-04-03 02:28:16,2014-04-03 02:30:09,113.0,0.7,0.7,58,2014-04-03
248,2014-04-03 02:37:34,2014-04-03 02:38:47,73.0,0.7,0.7,16,2014-04-03
249,2014-04-03 02:46:48,2014-04-03 02:46:55,7.0,0.7,0.7,8,2014-04-03
250,2014-04-03 02:50:16,2014-04-03 02:59:51,575.0,0.8,0.7019417475728155,206,2014-04-03
251,2014-04-03 07:39:34,2014-04-03 07:39:41,7.0,0.7,0.6999999999999998,6,2014-04-03
252,2014-04-03 08:55:27,2014-04-03 08:56:36,69.0,1.1,0.77,40,2014-04-03
253,2014-04-03 09:00:41,2014-04-03 09:07:40,419.0,30.0,3.755882352941177,204,2014-04-03
254,2014-04-03 09:10:09,2014-04-03 09:13:20,191.0,0.9,0.7196721311475409,122,2014-04-03
255,2014-04-03 17:12:59,2014-04-03 17:13:14,15.0,0.7,0.7,16,2014-04-03
256,2014-04-03 18:51:59,2014-04-03 18:52:44,45.0,0.8,0.717391304347826,46,2014-04-03
257,2014-04-03 18:59:33,2014-04-03 19:00:12,39.0,0.7,0.7,40,2014-04-03
258,2014-04-03 19:10:51,2014-04-03 19:11:06,15.0,0.7,0.7,16,2014-04-03
259,2014-04-03 19:35:45,2014-04-03 19:36:14,29.0,0.7,0.7,30,2014-04-03
260,2014-04-03 19:39:31,2014-04-03 19:58:36,1145.0,1.0,0.77122969837587,862,2014-04-03
261,2014-04-03 20:01:25,2014-04-03 20:07:38,373.0,1.2,0.7586206896551724,290,2014-04-03
262,2014-04-03 20:16:51,2014-04-03 20:17:20,29.0,0.7,0.7,30,2014-04-03
263,2014-04-03 20:25:14,2014-04-03 20:25:43,29.0,0.8,0.7066666666666667,30,2014-04-03
264,2014-04-03 20:56:24,2014-04-03 20:56:25,1.0,0.7,0.7,2,2014-04-03
265,2014-04-03 20:58:28,2014-04-03 20:59:37,69.0,0.7,0.7,40,2014-04-03
266,2014-04-03 21:02:56,2014-04-03 21:12:17,561.0,0.8,0.7115384615384616,260,2014-04-03
267,2014-04-03 21:15:00,2014-04-03 21:21:19,379.0,0.8,0.7282758620689654,290,2014-04-03
268,2014-04-03 21:23:36,2014-04-03 21:26:45,189.0,1.1,0.8084210526315789,190,2014-04-03
269,2014-04-04 06:11:05,2014-04-04 06:12:50,105.0,0.9,0.7442307692307693,104,2014-04-04
270,2014-04-04 06:21:11,2014-04-04 06:21:18,7.0,0.7,0.7,8,2014-04-04
271,2014-04-04 11:07:22,2014-04-04 11:08:41,79.0,0.7,0.7,78,2014-04-04
272,2014-04-04 11:18:04,2014-04-04 11:18:21,17.0,0.7,0.7,14,2014-04-04
273,2014-04-04 11:25:30,2014-04-04 11:28:07,157.0,0.7,0.7,138,2014-04-04
