event_id,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date
23,2014-03-15 07:11:03,2014-03-15 07:52:31,2488.0,0.8,0.7040714995034757,2014,2014-03-15
24,2014-03-15 07:57:56,2014-03-15 08:06:43,527.0,0.7,0.7,74,2014-03-15
25,2014-03-15 08:10:20,2014-03-15 08:11:47,87.0,0.7,0.7,10,2014-03-15
26,2014-03-15 08:14:18,2014-03-15 08:15:29,71.0,0.7,0.6999999999999998,6,2014-03-15
27,2014-03-15 08:29:28,2014-03-15 08:29:31,3.0,0.7,0.7,4,2014-03-15
28,2014-03-15 08:42:22,2014-03-15 08:51:05,523.0,0.9,0.7235042735042734,468,2014-03-15
29,2014-03-15 09:06:34,2014-03-15 09:07:17,43.0,0.8,0.7380952380952381,42,2014-03-15
30,2014-03-15 09:10:30,2014-03-15 09:11:19,49.0,0.7,0.6999999999999998,24,2014-03-15
31,2014-03-15 09:15:50,2014-03-15 09:17:23,93.0,0.7,0.7,22,2014-03-15
32,2014-03-15 09:38:34,2014-03-15 09:39:43,69.0,0.7,0.7,36,2014-03-15
33,2014-03-15 09:45:24,2014-03-15 09:50:49,325.0,0.7,0.7,196,2014-03-15
34,2014-03-17 18:29:09,2014-03-17 18:29:40,31.0,0.7,0.7,22,2014-03-17
35,2014-03-17 19:42:59,2014-03-17 19:44:20,81.0,0.7,0.7,80,2014-03-17
36,2014-03-18 09:37:19,2014-03-18 09:38:00,41.0,2.2,1.9523809523809523,42,2014-03-18
37,2014-03-18 19:39:21,2014-03-18 19:48:46,565.0,0.7,0.7,390,2014-03-18
38,2014-03-18 19:52:31,2014-03-18 19:53:38,67.0,0.7,0.7,4,2014-03-18
39,2014-03-19 03:43:58,2014-03-19 03:45:19,81.0,0.7,0.7,40,2014-03-19
40,2014-03-19 03:51:16,2014-03-19 03:53:55,159.0,0.7,0.7,80,2014-03-19
41,2014-03-19 04:52:50,2014-03-19 04:57:11,261.0,0.7,0.7,168,2014-03-19
42,2014-03-19 05:14:50,2014-03-19 05:14:51,1.0,0.7,0.7,2,2014-03-19
43,2014-03-19 05:18:58,2014-03-19 05:27:55,537.0,0.8,0.705,520,2014-03-19
44,2014-03-19 05:41:12,2014-03-19 05:43:55,163.0,0.7,0.7,152,2014-03-19
45,2014-03-19 06:00:04,2014-03-19 06:00:07,3.0,0.7,0.7,4,2014-03-19
46,2014-03-19 06:05:08,2014-03-19 06:09:23,255.0,0.7,0.7,218,2014-03-19
47,2014-03-19 06:16:36,2014-03-19 06:24:25,469.0,0.9,0.741991341991342,462,2014-03-19
48,2014-03-19 06:54:20,2014-03-19 06:54:41,21.0,0.7,0.6999999999999998,12,2014-03-19
49,2014-03-19 23:33:11,2014-03-19 23:33:30,19.0,0.7,0.7,16,2014-03-19
50,2014-03-20 01:41:45,2014-03-20 01:41:46,1.0,0.7,0.7,2,2014-03-20
51,2014-03-20 01:47:51,2014-03-20 01:48:22,31.0,0.7,0.6999999999999998,6,2014-03-20
52,2014-03-20 03:05:45,2014-03-20 03:19:50,845.0,0.7,0.7,714,2014-03-20
53,2014-03-20 03:23:38,2014-03-20 03:25:47,129.0,0.7,0.7,92,2014-03-20
54,2014-03-20 03:28:26,2014-03-20 03:28:35,9.0,0.7,0.7,10,2014-03-20
55,2014-03-20 03:35:22,2014-03-20 03:36:23,61.0,0.7,0.7,28,2014-03-20
56,2014-03-20 03:41:30,2014-03-20 03:42:15,45.0,0.7,0.7,30,2014-03-20
57,2014-03-20 03:56:24,2014-03-20 04:08:11,707.0,0.8,0.702760736196319,652,2014-03-20
58,2014-03-20 04:10:26,2014-03-20 04:10:45,19.0,0.7,0.7,8,2014-03-20
59,2014-03-20 04:13:26,2014-03-20 04:13:31,5.0,0.7,0.6999999999999998,6,2014-03-20
60,2014-03-20 04:27:12,2014-03-20 04:28:13,61.0,0.7,0.6999999999999998,12,2014-03-20
61,2014-03-20 04:34:38,2014-03-20 04:37:45,187.0,0.7,0.7,178,2014-03-20
62,2014-03-20 05:23:04,2014-03-20 05:23:41,37.0,0.7,0.7,38,2014-03-20
63,2014-03-20 07:00:54,2014-03-20 07:02:35,101.0,0.7,0.6999999999999998,48,2014-03-20
64,2014-03-20 07:19:14,2014-03-20 07:22:21,187.0,0.7,0.7,94,2014-03-20
65,2014-03-20 17:35:45,2014-03-20 17:41:28,343.0,0.8,0.7077844311377245,334,2014-03-20
66,2014-03-20 18:02:59,2014-03-20 18:04:36,97.0,0.8,0.75,92,2014-03-20
67,2014-03-20 18:20:49,2014-03-20 18:22:20,91.0,0.8,0.7369565217391304,92,2014-03-20
68,2014-03-21 16:41:20,2014-03-21 16:44:25,185.0,0.7,0.7,176,2014-03-21
69,2014-03-21 16:51:34,2014-03-21 16:51:35,1.0,0.7,0.7,2,2014-03-21
70,2014-03-21 19:37:46,2014-03-21 19:39:31,105.0,0.7,0.7,86,2014-03-21
71,2014-03-21 19:57:40,2014-03-21 19:58:15,35.0,0.7,0.7,34,2014-03-21
72,2014-03-21 20:01:14,2014-03-21 20:27:03,1549.0,1.1,0.8420118343195266,1352,2014-03-21
73,2014-03-22 03:34:24,2014-03-22 03:34:25,1.0,0.7,0.7,2,2014-03-22
74,2014-03-22 03:37:28,2014-03-22 03:38:19,51.0,0.7,0.7,40,2014-03-22
75,2014-03-22 04:01:34,2014-03-22 04:04:17,163.0,0.7,0.7,34,2014-03-22
76,2014-03-22 04:19:08,2014-03-22 04:19:15,7.0,0.7,0.7,8,2014-03-22
77,2014-03-22 04:24:36,2014-03-22 04:26:29,113.0,0.7,0.7,114,2014-03-22
78,2014-03-22 04:28:40,2014-03-22 04:29:23,43.0,0.7,0.7,14,2014-03-22
79,2014-03-22 04:35:28,2014-03-22 04:48:47,799.0,0.9,0.7628947368421052,760,2014-03-22
80,2014-03-22 04:51:10,2014-03-22 04:51:39,29.0,0.7,0.7,20,2014-03-22
81,2014-03-22 05:04:48,2014-03-22 05:13:15,507.0,0.8,0.7033898305084746,236,2014-03-22
82,2014-03-22 05:26:56,2014-03-22 05:30:35,219.0,0.8,0.7373737373737373,198,2014-03-22
83,2014-03-22 05:52:02,2014-03-22 05:56:39,277.0,0.8,0.7318840579710145,276,2014-03-22
84,2014-03-22 05:59:35,2014-03-22 06:00:04,29.0,0.7,0.7,14,2014-03-22
85,2014-03-22 06:04:05,2014-03-22 06:14:05,600.0,0.9,0.7733812949640287,556,2014-03-22
86,2014-03-22 06:43:10,2014-03-22 06:46:01,171.0,0.8,0.7407407407407407,162,2014-03-22
87,2014-03-22 07:05:04,2014-03-22 07:13:23,499.0,0.7,0.7,362,2014-03-22
88,2014-03-22 07:16:02,2014-03-22 07:20:11,249.0,0.7,0.7,158,2014-03-22
89,2014-03-22 07:51:26,2014-03-22 07:52:27,61.0,0.8,0.7451612903225807,62,2014-03-22
90,2014-03-24 09:07:37,2014-03-24 09:08:04,27.0,0.7,0.7,28,2014-03-24
91,2014-03-24 16:20:41,2014-03-24 16:22:42,121.0,0.7,0.7,90,2014-03-24
92,2014-03-24 16:31:28,2014-03-24 16:33:21,113.0,0.7,0.7,62,2014-03-24
93,2014-03-24 17:32:14,2014-03-24 17:32:41,27.0,0.7,0.7,20,2014-03-24
94,2014-03-24 18:21:54,2014-03-24 18:24:43,169.0,0.7,0.7,70,2014-03-24
95,2014-03-24 19:01:00,2014-03-24 19:03:39,159.0,0.7,0.7,52,2014-03-24
96,2014-03-24 19:29:30,2014-03-24 19:29:51,21.0,0.7,0.7,22,2014-03-24
97,2014-03-24 20:09:26,2014-03-24 20:10:17,51.0,0.7,0.7,52,2014-03-24
98,2014-03-24 20:20:28,2014-03-24 20:29:01,513.0,0.8,0.7487951807228915,332,2014-03-24
99,2014-03-25 03:04:03,2014-03-25 03:10:40,397.0,0.7,0.7,282,2014-03-25
100,2014-03-25 03:15:39,2014-03-25 03:16:32,53.0,0.7,0.7,52,2014-03-25
101,2014-03-25 03:36:11,2014-03-25 03:37:42,91.0,0.7,0.7,92,2014-03-25
102,2014-03-25 03:50:35,2014-03-25 03:51:48,73.0,0.7,0.7,74,2014-03-25
103,2014-03-25 04:00:13,2014-03-25 04:00:38,25.0,0.7,0.7,26,2014-03-25
104,2014-03-25 04:11:29,2014-03-25 04:11:36,7.0,0.7,0.7,8,2014-03-25
105,2014-03-25 04:13:57,2014-03-25 04:14:00,3.0,0.7,0.7,4,2014-03-25
106,2014-03-25 04:29:21,2014-03-25 04:34:36,315.0,0.8,0.7058252427184466,206,2014-03-25
107,2014-03-25 04:37:25,2014-03-25 04:37:36,11.0,0.7,0.6999999999999998,12,2014-03-25
108,2014-03-25 06:58:33,2014-03-25 06:59:28,55.0,0.7,0.7,56,2014-03-25
109,2014-03-25 07:02:09,2014-03-25 07:03:24,75.0,0.7,0.7,76,2014-03-25
110,2014-03-25 07:26:51,2014-03-25 07:34:08,437.0,0.7,0.7,312,2014-03-25
111,2014-03-25 07:39:53,2014-03-25 07:40:20,27.0,0.7,0.7,28,2014-03-25
112,2014-03-25 11:03:42,2014-03-25 11:04:47,65.0,0.7,0.7,42,2014-03-25
113,2014-03-25 15:46:38,2014-03-25 15:53:11,393.0,0.8,0.7569230769230769,390,2014-03-25
114,2014-03-25 15:58:35,2014-03-25 16:08:32,597.0,0.8,0.7173144876325088,566,2014-03-25
115,2014-03-25 16:28:51,2014-03-25 17:16:46,2875.0,1.0,0.7461880088823094,2702,2014-03-25
116,2014-03-25 17:19:34,2014-03-25 17:19:59,25.0,0.7,0.7,10,2014-03-25
117,2014-03-25 17:23:32,2014-03-25 17:23:35,3.0,0.7,0.7,4,2014-03-25
118,2014-03-25 17:26:28,2014-03-25 17:26:31,3.0,0.7,0.7,4,2014-03-25
119,2014-03-25 17:40:40,2014-03-25 17:43:39,179.0,0.7,0.7,138,2014-03-25
120,2014-03-25 17:49:56,2014-03-25 17:49:59,3.0,0.7,0.7,4,2014-03-25
121,2014-03-25 17:54:34,2014-03-25 18:01:07,393.0,1.0,0.7818181818181817,374,2014-03-25
122,2014-03-25 19:04:50,2014-03-25 19:21:51,1021.0,0.8,0.7580321285140562,996,2014-03-25
123,2014-03-25 19:25:20,2014-03-25 19:35:09,589.0,0.7,0.7,344,2014-03-25
124,2014-03-25 19:41:58,2014-03-25 19:59:25,1047.0,1.0,0.7873170731707317,820,2014-03-25
125,2014-03-25 20:03:04,2014-03-25 20:04:43,99.0,0.7,0.7,4,2014-03-25
126,2014-03-26 01:31:50,2014-03-26 01:35:59,249.0,0.7,0.7,104,2014-03-26
127,2014-03-26 01:40:32,2014-03-26 01:40:47,15.0,0.7,0.7,10,2014-03-26
128,2014-03-26 02:51:12,2014-03-26 02:52:41,89.0,0.7,0.7,4,2014-03-26
129,2014-03-26 03:18:43,2014-03-26 03:24:32,349.0,0.7,0.7,190,2014-03-26
130,2014-03-26 03:30:08,2014-03-26 03:41:47,699.0,0.8,0.7032258064516128,496,2014-03-26
131,2014-03-26 03:47:08,2014-03-26 03:47:13,5.0,0.7,0.7,4,2014-03-26
132,2014-03-26 03:51:42,2014-03-26 03:56:27,285.0,0.8,0.7133333333333333,270,2014-03-26
133,2014-03-26 04:00:58,2014-03-26 04:01:27,29.0,0.7,0.7,14,2014-03-26
134,2014-03-26 04:07:04,2014-03-26 04:11:49,285.0,0.8,0.7179856115107913,278,2014-03-26
135,2014-03-26 04:31:15,2014-03-26 04:35:48,273.0,0.7,0.7,88,2014-03-26
136,2014-03-26 04:41:51,2014-03-26 04:48:10,379.0,0.8,0.7065934065934065,364,2014-03-26
137,2014-03-26 05:00:27,2014-03-26 05:18:20,1073.0,0.8,0.7225099601593625,1004,2014-03-26
138,2014-03-26 05:36:00,2014-03-26 05:36:11,11.0,0.7,0.7,10,2014-03-26
139,2014-03-26 05:40:58,2014-03-26 05:48:18,440.0,0.8,0.7372093023255815,387,2014-03-26
140,2014-03-26 05:52:19,2014-03-26 06:03:24,665.0,0.7,0.7,366,2014-03-26
141,2014-03-26 06:13:23,2014-03-26 06:14:38,75.0,0.7,0.7,20,2014-03-26
142,2014-03-26 06:23:07,2014-03-26 06:25:34,147.0,0.8,0.7018518518518518,108,2014-03-26
143,2014-03-26 06:31:35,2014-03-26 06:40:52,557.0,0.7,0.7,226,2014-03-26
144,2014-03-26 06:51:49,2014-03-26 06:54:52,183.0,0.8,0.7259740259740259,154,2014-03-26
145,2014-03-26 07:05:07,2014-03-26 07:18:10,783.0,0.8,0.7419825072886297,686,2014-03-26
146,2014-03-26 07:20:23,2014-03-26 07:58:10,2267.0,0.8,0.7183585313174945,1852,2014-03-26
147,2014-03-26 08:08:45,2014-03-26 08:08:50,5.0,0.7,0.6999999999999998,6,2014-03-26
148,2014-03-26 08:33:59,2014-03-26 08:37:16,197.0,0.8,0.7333333333333333,78,2014-03-26
149,2014-03-26 08:42:37,2014-03-26 08:46:20,223.0,0.7,0.7,70,2014-03-26
150,2014-03-26 08:52:45,2014-03-26 09:01:18,513.0,2.2,1.0153439153439154,378,2014-03-26
151,2014-03-26 16:44:24,2014-03-26 16:45:35,71.0,0.7,0.7,66,2014-03-26
152,2014-03-26 16:48:22,2014-03-26 16:51:41,199.0,0.8,0.7154639175257731,194,2014-03-26
153,2014-03-26 17:11:28,2014-03-26 17:11:35,7.0,0.7,0.7,8,2014-03-26
154,2014-03-26 17:19:24,2014-03-26 17:38:07,1123.0,0.8,0.7440476190476191,1008,2014-03-26
155,2014-03-26 18:06:12,2014-03-26 18:06:19,7.0,0.7,0.7,8,2014-03-26
156,2014-03-26 18:09:44,2014-03-26 18:33:47,1443.0,0.9,0.7423300970873786,1030,2014-03-26
157,2014-03-26 18:58:57,2014-03-26 19:02:34,217.0,0.8,0.709375,192,2014-03-26
158,2014-03-26 19:05:43,2014-03-26 19:08:16,153.0,0.7,0.7,64,2014-03-26
159,2014-03-26 19:21:39,2014-03-26 20:35:20,4421.0,1.0,0.8133140376266281,4146,2014-03-26
160,2014-03-27 02:17:53,2014-03-27 02:19:34,101.0,0.7,0.7,36,2014-03-27
161,2014-03-27 02:36:05,2014-03-27 02:36:50,45.0,0.7,0.7,36,2014-03-27
162,2014-03-27 02:42:53,2014-03-27 02:45:50,177.0,0.8,0.7607594936708861,158,2014-03-27
163,2014-03-27 02:51:05,2014-03-27 02:53:20,135.0,0.7,0.7,128,2014-03-27
164,2014-03-27 03:18:11,2014-03-27 03:19:22,71.0,0.8,0.7444444444444445,72,2014-03-27
165,2014-03-27 03:28:29,2014-03-27 03:30:58,149.0,0.7,0.7,94,2014-03-27
166,2014-03-27 03:34:01,2014-03-27 04:39:06,3905.0,1.0,0.7653230586840545,3374,2014-03-27
167,2014-03-27 04:41:25,2014-03-27 06:19:46,5901.0,1.0,0.763135593220339,5192,2014-03-27
168,2014-03-27 06:27:19,2014-03-27 06:28:40,81.0,0.7,0.6999999999999998,48,2014-03-27
169,2014-03-27 06:31:47,2014-03-27 07:53:34,4907.0,1.1,0.7739130434782608,4600,2014-03-27
170,2014-03-27 07:55:49,2014-03-27 08:00:56,307.0,0.8,0.7043478260869565,46,2014-03-27
171,2014-03-27 08:03:55,2014-03-27 08:10:48,413.0,0.7,0.7,184,2014-03-27
172,2014-03-27 08:21:23,2014-03-27 08:25:28,245.0,0.7,0.7,28,2014-03-27
173,2014-03-27 08:28:43,2014-03-27 08:30:22,99.0,0.7,0.7,26,2014-03-27
174,2014-03-27 08:40:37,2014-03-27 08:45:06,269.0,0.7,0.7,90,2014-03-27
175,2014-03-27 09:08:07,2014-03-27 09:08:16,9.0,0.7,0.7,10,2014-03-27
176,2014-03-27 10:37:46,2014-03-27 10:37:51,5.0,0.7,0.6999999999999998,6,2014-03-27
177,2014-03-27 10:42:50,2014-03-27 10:42:55,5.0,0.7,0.6999999999999998,6,2014-03-27
178,2014-03-27 10:54:12,2014-03-27 10:54:29,17.0,0.7,0.7,18,2014-03-27
179,2014-03-27 11:13:52,2014-03-27 11:14:41,49.0,0.7,0.7,16,2014-03-27
180,2014-03-27 11:18:06,2014-03-27 11:18:09,3.0,0.7,0.7,4,2014-03-27
181,2014-03-27 11:42:46,2014-03-27 11:43:53,67.0,0.7,0.7,62,2014-03-27
182,2014-03-27 15:04:29,2014-03-27 15:05:38,69.0,0.7,0.7,8,2014-03-27
183,2014-03-27 15:08:59,2014-03-27 15:10:26,87.0,0.7,0.7,18,2014-03-27
184,2014-03-27 15:14:07,2014-03-27 15:14:10,3.0,0.7,0.7,4,2014-03-27
185,2014-03-27 15:17:49,2014-03-27 15:18:22,33.0,0.7,0.7,16,2014-03-27
186,2014-03-27 16:13:19,2014-03-27 16:21:20,481.0,0.8,0.7252808988764045,356,2014-03-27
187,2014-03-27 16:32:07,2014-03-27 16:33:48,101.0,0.7,0.7,10,2014-03-27
188,2014-03-27 16:44:25,2014-03-27 17:12:48,1703.0,1.0,0.7594074074074074,1350,2014-03-27
189,2014-03-27 17:21:19,2014-03-27 17:22:18,59.0,0.7,0.6999999999999998,6,2014-03-27
190,2014-03-27 18:00:27,2014-03-27 18:03:48,201.0,0.8,0.7365853658536585,164,2014-03-27
191,2014-03-27 18:10:13,2014-03-27 18:13:34,201.0,0.9,0.7968421052631579,190,2014-03-27
192,2014-03-27 18:16:33,2014-03-27 18:19:52,199.0,0.7,0.7,72,2014-03-27
193,2014-03-27 18:41:35,2014-03-27 19:14:40,1985.0,0.9,0.7540431266846361,1484,2014-03-27
194,2014-03-27 19:19:07,2014-03-27 20:17:32,3505.0,1.1,0.7928619986403806,2942,2014-03-27
195,2014-03-27 20:23:09,2014-03-27 20:23:18,9.0,0.7,0.7,10,2014-03-27
196,2014-03-27 20:27:05,2014-03-27 20:27:10,5.0,0.7,0.6999999999999998,6,2014-03-27
197,2014-03-27 21:00:53,2014-03-27 21:00:58,5.0,0.7,0.6999999999999998,6,2014-03-27
198,2014-03-28 02:05:38,2014-03-28 02:10:45,307.0,0.8,0.7161016949152542,236,2014-03-28
199,2014-03-28 02:14:12,2014-03-28 02:14:33,21.0,0.7,0.7,20,2014-03-28
200,2014-03-28 02:26:12,2014-03-28 02:52:29,1577.0,0.9,0.7183734939759037,1328,2014-03-28
201,2014-03-28 03:03:34,2014-03-28 04:22:04,4710.0,1.0,0.7522609673790775,4445,2014-03-28
202,2014-03-28 04:26:11,2014-03-28 04:28:28,137.0,0.7,0.7,58,2014-03-28
203,2014-03-28 04:38:33,2014-03-28 04:40:18,105.0,0.7,0.7,93,2014-03-28
204,2014-03-28 04:42:57,2014-03-28 04:46:45,228.0,0.9,0.7707692307692309,195,2014-03-28
205,2014-03-28 04:49:21,2014-03-28 04:49:38,17.0,0.7,0.7,10,2014-03-28
206,2014-03-28 04:51:39,2014-03-28 04:51:40,1.0,0.7,0.7,2,2014-03-28
207,2014-03-28 05:03:01,2014-03-28 05:10:12,431.0,0.7,0.7,40,2014-03-28
208,2014-03-28 05:20:27,2014-03-28 05:20:30,3.0,0.7,0.7,4,2014-03-28
209,2014-03-28 05:24:05,2014-03-28 05:51:16,1631.0,1.1,0.8446721311475409,1464,2014-03-28
210,2014-03-28 05:53:25,2014-03-28 06:53:12,3587.0,0.9,0.7461394769613947,3212,2014-03-28
211,2014-03-28 06:57:11,2014-03-28 07:04:12,421.0,0.7,0.7,98,2014-03-28
212,2014-03-28 07:21:19,2014-03-28 07:21:22,3.0,0.7,0.7,4,2014-03-28
213,2014-03-28 07:29:27,2014-03-28 07:31:14,107.0,0.7,0.6999999999999998,96,2014-03-28
214,2014-03-28 07:36:21,2014-03-28 07:36:26,5.0,0.7,0.6999999999999998,6,2014-03-28
215,2014-03-28 07:41:29,2014-03-28 07:41:32,3.0,0.7,0.7,4,2014-03-28
216,2014-03-28 07:54:33,2014-03-28 07:54:58,25.0,0.7,0.7,14,2014-03-28
217,2014-03-28 10:07:47,2014-03-28 10:21:20,813.0,0.9,0.7510362694300518,772,2014-03-28
218,2014-03-28 10:24:13,2014-03-28 10:24:22,9.0,0.7,0.7,10,2014-03-28
219,2014-03-28 11:43:35,2014-03-28 11:44:26,51.0,0.7,0.6999999999999998,24,2014-03-28
220,2014-03-28 11:50:59,2014-03-28 11:57:18,379.0,0.9,0.7338983050847459,354,2014-03-28
221,2014-03-28 12:03:35,2014-03-28 12:18:54,919.0,0.8,0.7195652173913044,736,2014-03-28
222,2014-03-28 12:27:19,2014-03-28 12:37:09,590.0,1.2,0.8878524945770065,461,2014-03-28
223,2014-03-28 12:42:09,2014-03-28 12:42:40,31.0,0.7,0.7,16,2014-03-28
224,2014-03-28 16:25:32,2014-03-28 16:26:11,39.0,0.7,0.7,40,2014-03-28
225,2014-03-28 17:20:01,2014-03-28 17:21:44,103.0,0.8,0.7557692307692307,104,2014-03-28
226,2014-03-28 17:56:51,2014-03-28 17:57:30,39.0,0.8,0.74,40,2014-03-28
227,2014-03-28 18:04:05,2014-03-28 18:06:16,131.0,0.7,0.7,130,2014-03-28
228,2014-03-28 18:09:29,2014-03-28 18:15:44,375.0,0.8,0.7015625,256,2014-03-28
229,2014-03-28 18:24:49,2014-03-28 18:41:54,1025.0,0.8,0.7128654970760233,684,2014-03-28
230,2014-03-28 18:53:17,2014-03-28 19:03:06,589.0,0.9,0.7817777777777778,450,2014-03-28
231,2014-03-28 19:14:03,2014-03-28 19:18:38,275.0,1.0,0.8444444444444444,270,2014-03-28
232,2014-03-28 19:40:03,2014-03-28 19:40:24,21.0,0.7,0.7,22,2014-03-28
233,2014-03-28 19:54:01,2014-03-28 19:55:04,63.0,0.7,0.7,4,2014-03-28
234,2014-03-28 19:59:19,2014-03-28 20:02:28,189.0,0.8,0.7308510638297873,188,2014-03-28
235,2014-03-28 20:12:17,2014-03-28 20:14:06,109.0,0.8,0.7055555555555555,72,2014-03-28
236,2014-03-28 20:16:57,2014-03-28 20:23:00,363.0,0.8,0.7014084507042253,284,2014-03-28
237,2014-03-31 07:28:42,2014-03-31 07:28:43,1.0,0.7,0.7,2,2014-03-31
238,2014-03-31 07:35:04,2014-03-31 07:37:03,119.0,0.7,0.7,90,2014-03-31
239,2014-03-31 08:16:22,2014-03-31 08:17:57,95.0,0.7,0.7,58,2014-03-31
240,2014-03-31 08:47:00,2014-03-31 08:48:43,103.0,0.7,0.7,104,2014-03-31
241,2014-03-31 09:02:28,2014-03-31 09:04:37,129.0,0.8,0.7707692307692308,130,2014-03-31
242,2014-03-31 09:07:10,2014-03-31 09:08:35,85.0,0.7,0.7,86,2014-03-31
243,2014-03-31 09:36:57,2014-03-31 09:48:07,670.0,0.9,0.7621621621621621,592,2014-03-31
244,2014-03-31 15:38:44,2014-03-31 15:39:47,63.0,0.7,0.7,64,2014-03-31
245,2014-03-31 16:10:26,2014-03-31 16:16:09,343.0,0.8,0.7106870229007634,262,2014-03-31
246,2014-03-31 16:25:20,2014-03-31 16:26:31,71.0,0.7,0.7,72,2014-03-31
247,2014-03-31 16:33:38,2014-03-31 16:34:29,51.0,0.7,0.7,52,2014-03-31
248,2014-03-31 16:39:16,2014-03-31 16:48:37,561.0,0.9,0.7150234741784037,426,2014-03-31
249,2014-03-31 16:52:58,2014-03-31 16:59:41,403.0,0.8,0.7013986013986013,286,2014-03-31
250,2014-03-31 17:11:30,2014-03-31 17:14:18,168.0,0.7,0.7,139,2014-03-31
251,2014-03-31 17:48:53,2014-03-31 17:50:08,75.0,0.8,0.7631578947368421,76,2014-03-31
252,2014-03-31 17:52:13,2014-03-31 17:52:40,27.0,0.7,0.6999999999999998,24,2014-03-31
253,2014-03-31 18:33:53,2014-03-31 18:38:16,263.0,0.8,0.7285714285714285,168,2014-03-31
254,2014-03-31 18:41:01,2014-03-31 18:49:06,485.0,1.0,0.8265560165975104,482,2014-03-31
255,2014-03-31 19:09:59,2014-03-31 19:14:44,285.0,0.7,0.6999999999999998,106,2014-03-31
256,2014-03-31 19:31:37,2014-03-31 19:37:14,337.0,1.0,0.7881656804733728,338,2014-03-31
257,2014-03-31 19:41:47,2014-03-31 19:52:34,647.0,0.8,0.7203389830508474,472,2014-03-31
258,2014-03-31 19:55:51,2014-03-31 19:55:52,1.0,0.7,0.7,2,2014-03-31
259,2014-03-31 20:00:00,2014-03-31 20:05:22,322.0,0.8,0.7043613707165108,321,2014-03-31
260,2014-04-01 02:39:10,2014-04-01 02:40:51,101.0,0.7,0.7,36,2014-04-01
261,2014-04-01 03:33:12,2014-04-01 03:41:41,509.0,0.8,0.7183406113537117,458,2014-04-01
262,2014-04-01 03:45:12,2014-04-01 03:57:07,715.0,0.9,0.761744966442953,596,2014-04-01
263,2014-04-01 04:33:16,2014-04-01 04:35:43,147.0,0.7,0.7,146,2014-04-01
264,2014-04-01 04:41:08,2014-04-01 04:46:51,343.0,0.8,0.7322368421052632,304,2014-04-01
265,2014-04-01 05:12:34,2014-04-01 05:18:55,381.0,0.7,0.7,296,2014-04-01
266,2014-04-01 05:32:10,2014-04-01 05:51:08,1138.0,0.9,0.7649289099526067,1055,2014-04-01
267,2014-04-01 06:30:07,2014-04-01 06:30:22,15.0,0.7,0.7,16,2014-04-01
268,2014-04-01 06:32:37,2014-04-01 06:35:46,189.0,0.8,0.7177777777777777,180,2014-04-01
269,2014-04-01 06:45:25,2014-04-01 06:50:30,305.0,0.8,0.7026143790849673,306,2014-04-01
270,2014-04-01 07:17:27,2014-04-01 07:23:16,349.0,0.8,0.7419354838709677,248,2014-04-01
271,2014-04-01 07:25:45,2014-04-01 07:31:24,339.0,0.7,0.7,220,2014-04-01
